ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4090,2022,042660,"Seattle-Tacoma-Bellevue, WA",23-2099,"Legal Support Workers, All Other",647,38.48,23.64,35.73,44.98,80030.00
4091,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1011,"Business Teachers, Postsecondary",876,,,,,118050.00
4092,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1021,"Computer Science Teachers, Postsecondary",426,,,,,105230.00
4093,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1022,"Mathematical Science Teachers, Postsecondary",546,,,,,96630.00
4094,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1032,"Engineering Teachers, Postsecondary",414,,,,,139300.00
4095,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1042,"Biological Science Teachers, Postsecondary",506,,,,,97730.00
4096,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",87,,,,,93550.00
4097,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1052,"Chemistry Teachers, Postsecondary",331,,,,,106050.00
4098,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1053,"Environmental Science Teachers, Postsecondary",164,,,,,101810.00
4099,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1054,"Physics Teachers, Postsecondary",180,,,,,97150.00
4100,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",143,,,,,90150.00
4101,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",65,,,,,80540.00
4102,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1063,"Economics Teachers, Postsecondary",164,,,,,130020.00
4103,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1064,"Geography Teachers, Postsecondary",25,,,,,88000.00
4104,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1065,"Political Science Teachers, Postsecondary",143,,,,,87210.00
4105,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1066,"Psychology Teachers, Postsecondary",1003,,,,,78280.00
4106,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1067,"Sociology Teachers, Postsecondary",173,,,,,84720.00
4107,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",52,,,,,77470.00
4108,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1071,"Health Specialties Teachers, Postsecondary",1290,,,,,176220.00
4109,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1072,"Nursing Instructors and Teachers, Postsecondary",811,,,,,84910.00
4110,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1081,"Education Teachers, Postsecondary",1182,,,,,76940.00
4111,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1082,"Library Science Teachers, Postsecondary",20,,,,,73560.00
4112,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",106,,,,,82280.00
4113,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1113,"Social Work Teachers, Postsecondary",24,,,,,64780.00
4114,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",951,,,,,76010.00
4115,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1122,"Communications Teachers, Postsecondary",368,,,,,81000.00
4116,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1123,"English Language and Literature Teachers, Postsecondary",748,,,,,74520.00
4117,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",226,,,,,82550.00
4118,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1125,"History Teachers, Postsecondary",238,,,,,80790.00
4119,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1126,"Philosophy and Religion Teachers, Postsecondary",219,,,,,79300.00
4120,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1192,"Family and Consumer Sciences Teachers, Postsecondary",91,,,,,78680.00
4121,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",176,,,,,74420.00
4122,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1194,"Career/Technical Education Teachers, Postsecondary",2092,37.36,29.51,33.27,39.88,77720.00
4123,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-1199,"Postsecondary Teachers, All Other",288,,,,,83850.00
4124,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2011,"Preschool Teachers, Except Special Education",6513,18.47,15.93,17.62,21.22,38420.00
4125,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2012,"Kindergarten Teachers, Except Special Education",2351,,,,,80990.00
4126,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2021,"Elementary School Teachers, Except Special Education",14550,,,,,86470.00
4127,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",5334,,,,,86200.00
4128,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2023,"Career/Technical Education Teachers, Middle School",256,,,,,93790.00
4129,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",6889,,,,,88150.00
4130,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2032,"Career/Technical Education Teachers, Secondary School",1258,,,,,90050.00
4131,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2051,"Special Education Teachers, Preschool",487,,,,,74470.00
4132,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2052,"Special Education Teachers, Kindergarten and Elementary School",1607,,,,,84780.00
4133,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2057,"Special Education Teachers, Middle School",667,,,,,86510.00
4134,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2058,"Special Education Teachers, Secondary School",1052,,,,,87990.00
4135,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-2059,"Special Education Teachers, All Other",52,,,,,80790.00
4136,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-3011,"Adult Literacy, Remedial Educ., GED Teachers/Instructors",882,30.87,29.26,29.48,36.75,64210.00
4137,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-3021,Self-Enrichment Teachers,4141,24.52,17.82,22.69,29.31,51000.00
4138,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-3031,"Substitute Teachers, Short-Term",4424,23.12,22.46,22.69,23.60,48100.00
4139,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-3041,Tutors,1488,20.01,17.24,18.14,22.67,41610.00
4140,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-3099,"Teachers and Instructors, All Other",673,,,,,65250.00
4141,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-4011,Archivists,155,34.78,30.13,36.82,38.14,72340.00
4142,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-4012,Curators,123,32.53,26.96,29.65,38.14,67660.00
4143,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-4013,Museum Technicians and Conservators,83,28.24,22.84,27.36,31.46,58740.00
4144,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-4022,Librarians and Media Collections Specialists,1252,45.30,37.62,47.81,48.59,94230.00
4145,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-4031,Library Technicians,887,27.25,22.94,28.26,29.57,56670.00
4146,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-9031,Instructional Coordinators,2182,40.87,29.92,38.64,48.40,85010.00
4147,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-9044,"Teaching Assistants, Postsecondary",3014,,,,,40780.00
4148,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-9045,"Teaching Assistants, Except Postsecondary",15457,,,,,46390.00
4149,2022,042660,"Seattle-Tacoma-Bellevue, WA",25-9099,"Educational Instruction and Library Workers, All Other",1148,28.23,21.88,28.74,34.72,58710.00
4150,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1011,Art Directors,665,56.69,45.57,56.11,63.93,117920.00
4151,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",205,34.80,26.29,38.72,38.85,72370.00
4152,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1014,Special Effects Artists and Animators,1954,47.06,37.38,39.51,61.63,97880.00
4153,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1019,"Artists and Related Workers, All Other",28,42.39,23.52,46.62,53.38,88170.00
4154,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1021,Commercial and Industrial Designers,236,44.07,30.50,44.23,49.50,91670.00
4155,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1022,Fashion Designers,373,45.11,38.84,39.65,50.57,93830.00
4156,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1023,Floral Designers,352,18.40,16.19,17.20,20.73,38270.00
4157,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1024,Graphic Designers,4369,39.28,27.84,30.68,43.99,81700.00
4158,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1025,Interior Designers,1060,34.05,29.13,30.30,38.64,70810.00
4159,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1026,Merchandise Displayers and Window Trimmers,2147,21.90,18.17,20.59,23.39,45550.00
4160,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1027,Set and Exhibit Designers,,33.26,23.98,30.14,47.35,69170.00
4161,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-1029,"Designers, All Other",378,41.32,30.30,38.61,49.24,85950.00
4162,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2012,Producers and Directors,1479,39.62,27.31,36.93,47.65,82410.00
4163,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2022,Coaches and Scouts,4534,,,,,55280.00
4164,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2023,"Umpires, Referees, and Other Sports Officials",92,,,,,39590.00
4165,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2032,Choreographers,80,28.12,23.59,30.06,30.06,58490.00
4166,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2041,Music Directors and Composers,71,39.68,23.72,30.20,59.68,82540.00
4167,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2042,Musicians and Singers,376,42.43,29.13,39.65,47.35,
4168,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",19,38.22,28.42,36.01,37.32,
4169,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3011,Broadcast Announcers and Radio Disc Jockeys,162,32.24,17.82,23.26,37.78,67060.00
4170,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3023,"News Analysts, Reporters, and Journalists",418,33.61,20.43,28.86,38.18,69910.00
4171,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3031,Public Relations Specialists,3631,43.42,29.79,38.40,49.24,90310.00
4172,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3041,Editors,1386,40.65,29.77,37.52,49.53,84540.00
4173,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3042,Technical Writers,1072,42.75,36.63,38.92,47.71,88930.00
4174,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3043,Writers and Authors,884,38.26,29.77,38.64,45.90,79580.00
4175,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3091,Interpreters and Translators,706,30.91,23.62,30.28,37.52,64300.00
4176,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-3099,"Media and Communication Workers, All Other",383,32.33,18.54,35.96,39.11,67240.00
4177,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4011,Audio and Video Technicians,733,38.66,24.03,36.65,48.88,80410.00
4178,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4012,Broadcast Technicians,230,30.76,17.68,28.68,37.15,63970.00
4179,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4014,Sound Engineering Technicians,119,33.81,23.66,28.75,39.05,70320.00
4180,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4015,Lighting Technicians,24,28.39,29.13,29.58,29.58,59060.00
4181,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4021,Photographers,628,31.64,18.74,36.00,43.62,65810.00
4182,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4031,"Camera Operators, Television, Video, and Film",,36.34,25.30,30.04,52.47,75580.00
4183,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4032,Film and Video Editors,185,38.37,28.86,35.33,47.48,79820.00
4184,2022,042660,"Seattle-Tacoma-Bellevue, WA",27-4099,"Media and Communication Equipment Workers, All Other",157,44.08,33.51,46.89,53.43,91690.00
4185,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1011,Chiropractors,573,47.42,22.14,48.47,61.60,98640.00
4186,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1021,"Dentists, General",1405,83.65,48.54,74.10,,173990.00
4187,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1029,"Dentists, All Other Specialists",65,74.28,29.64,77.26,,154490.00
4188,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1031,Dietitians and Nutritionists,1380,33.19,29.13,33.78,37.13,69030.00
4189,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1041,Optometrists,357,59.84,38.95,58.40,70.58,124460.00
4190,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1051,Pharmacists,4151,66.19,62.01,66.34,74.92,137670.00
4191,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1071,Physician Assistants,1389,67.02,60.60,62.98,77.48,139400.00
4192,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1081,Podiatrists,84,89.32,68.53,87.39,,185790.00
4193,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1122,Occupational Therapists,1825,45.66,37.65,47.91,49.05,94970.00
4194,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1123,Physical Therapists,2531,48.79,43.76,48.01,56.24,101490.00
4195,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1124,Radiation Therapists,150,55.22,47.96,58.00,60.74,114870.00
4196,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1125,Recreational Therapists,214,28.88,22.55,28.41,33.32,60070.00
4197,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1126,Respiratory Therapists,1035,40.09,37.13,37.40,46.33,83390.00
4198,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1127,Speech-Language Pathologists,1548,44.84,37.65,46.59,48.97,93260.00
4199,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1128,Exercise Physiologists,76,25.06,22.84,22.85,27.59,52130.00
4200,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1129,"Therapists, All Other",44,40.93,37.41,37.83,47.35,85140.00
4201,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1131,Veterinarians,1128,56.87,47.34,61.70,64.05,118300.00
4202,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1141,Registered Nurses,35071,47.74,38.09,47.61,57.77,99310.00
4203,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1151,Nurse Anesthetists,123,114.96,,,,239110.00
4204,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1161,Nurse Midwives,,60.00,57.77,58.40,68.84,124790.00
4205,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1171,Nurse Practitioners,2206,66.26,61.29,62.68,78.69,137830.00
4206,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1181,Audiologists,259,47.34,45.85,49.05,49.05,98460.00
4207,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1212,Cardiologists,117,174.65,,,,363270.00
4208,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1213,Dermatologists,148,,,,,
4209,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1214,Emergency Medicine Physicians,,171.68,,,,357090.00
4210,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1215,Family Medicine Physicians,637,116.56,79.90,,,242440.00
4211,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1216,General Internal Medicine Physicians,524,120.34,78.95,,,250300.00
4212,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1217,Neurologists,111,146.12,94.20,,,303940.00
4213,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1218,Obstetricians and Gynecologists,142,136.82,94.13,,,284590.00
4214,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1221,"Pediatricians, General",122,98.63,63.08,79.64,,205140.00
4215,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1222,"Physicians, Pathologists",222,155.22,,,,322860.00
4216,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1223,Psychiatrists,225,156.46,,,,325450.00
4217,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1224,Radiologists,1568,,,,,
4218,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1229,"Physicians, All Other",2619,129.27,88.38,,,268890.00
4219,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1241,"Ophthalmologists, Except Pediatric",,162.30,,,,337590.00
4220,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1242,"Orthopedic Surgeons, Except Pediatric",126,,,,,
4221,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1243,Pediatric Surgeons,16,157.21,94.21,,,326990.00
4222,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1249,"Surgeons, All Other",291,147.59,38.29,,,306980.00
4223,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1291,Acupuncturists,356,26.65,23.20,23.20,29.36,55430.00
4224,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1292,Dental Hygienists,4263,53.65,47.92,48.28,60.74,111600.00
4225,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",,48.35,33.93,39.72,53.38,100570.00
4226,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2010,Clinical Laboratory Technologists and Technicians,3543,32.42,22.79,29.45,38.06,67440.00
4227,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2031,Cardiovascular Technologists and Technicians,692,38.47,23.10,37.13,48.82,80010.00
4228,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2032,Diagnostic Medical Sonographers,691,49.36,45.85,47.96,57.77,102670.00
4229,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2033,Nuclear Medicine Technologists,143,52.73,47.61,49.63,60.36,109670.00
4230,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2034,Radiologic Technologists and Technicians,1588,39.96,36.05,38.26,47.38,83110.00
4231,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2035,Magnetic Resonance Imaging Technologists,314,50.50,47.19,47.78,58.56,105040.00
4232,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2036,Medical Dosimetrists,28,75.15,62.01,74.08,79.28,156310.00
4233,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2042,Emergency Medical Technicians,1152,18.87,16.15,17.11,21.24,39250.00
4234,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2043,Paramedics,962,45.33,45.09,47.10,47.61,94290.00
4235,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2051,Dietetic Technicians,67,23.25,17.98,22.00,27.47,48370.00
4236,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2052,Pharmacy Technicians,4293,23.49,22.10,22.82,26.42,48850.00
4237,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2053,Psychiatric Technicians,574,23.10,22.35,23.01,23.01,48040.00
4238,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2055,Surgical Technologists,1159,31.27,28.43,29.11,36.58,65040.00
4239,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2056,Veterinary Technologists and Technicians,1589,24.00,22.35,23.00,26.93,49920.00
4240,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2057,Ophthalmic Medical Technicians,558,24.14,21.77,22.38,28.32,50200.00
4241,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2061,Licensed Practical and Licensed Vocational Nurses,3805,31.91,29.04,30.42,36.65,66380.00
4242,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2072,Medical Records Specialists,1814,28.98,22.66,28.43,35.70,60270.00
4243,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2081,"Opticians, Dispensing",1000,24.14,19.52,22.69,28.44,50220.00
4244,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2091,Orthotists and Prosthetists,280,72.57,48.82,86.13,86.13,150940.00
4245,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2092,Hearing Aid Specialists,182,24.32,18.36,22.67,29.13,50590.00
4246,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-2099,"Health Technologists and Technicians, All Other",1609,29.57,22.05,25.76,36.47,61510.00
4247,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-9021,Health Information Technologists and Medical Registrars,671,28.18,23.05,23.05,32.14,58610.00
4248,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-9091,Athletic Trainers,364,,,,,54860.00
4249,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-9092,Genetic Counselors,75,44.23,38.50,47.61,47.94,92000.00
4250,2022,042660,"Seattle-Tacoma-Bellevue, WA",29-9099,"Healthcare Practitioners and Technical Workers, All Other",415,35.81,24.44,29.42,48.97,74490.00
4251,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-1120,Home Health and Personal Care Aides,38817,18.34,17.45,17.45,18.10,38150.00
4252,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-1131,Nursing Assistants,13850,19.51,17.68,18.21,22.04,40590.00
4253,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-1132,Orderlies,249,19.41,17.45,17.87,21.49,40370.00
4254,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-2011,Occupational Therapy Assistants,347,32.05,28.90,30.06,36.19,66660.00
4255,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-2021,Physical Therapist Assistants,681,29.83,23.81,29.72,36.29,62050.00
4256,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-2022,Physical Therapist Aides,279,17.30,14.80,16.42,17.86,35980.00
4257,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9011,Massage Therapists,1466,32.67,23.56,35.47,37.52,67950.00
4258,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9091,Dental Assistants,5531,23.25,17.98,23.10,29.08,48360.00
4259,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9092,Medical Assistants,9723,24.43,22.46,23.09,28.49,50820.00
4260,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9093,Medical Equipment Preparers,1099,23.59,18.51,22.57,28.15,49060.00
4261,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9094,Medical Transcriptionists,352,22.15,18.51,22.47,24.76,46070.00
4262,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9095,Pharmacy Aides,1026,18.15,15.87,17.84,18.29,37740.00
4263,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1954,18.08,17.45,17.82,17.95,37600.00
4264,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9097,Phlebotomists,1284,22.28,18.25,21.93,22.97,46340.00
4265,2022,042660,"Seattle-Tacoma-Bellevue, WA",31-9099,"Healthcare Support Workers, All Other",2025,23.69,18.51,22.86,27.60,49270.00
4266,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-1011,First-Line Supervisors of Correctional Officers,403,44.33,37.66,41.22,49.73,92200.00
4267,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-1012,First-Line Supervisors of Police and Detectives,1186,64.64,61.37,62.78,76.46,134440.00
4268,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,1635,56.95,48.65,60.64,61.77,118460.00
4269,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-1091,First-Line Supervisors of Security Workers,817,30.76,24.41,29.28,37.45,63970.00
4270,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",520,37.23,29.90,37.13,39.81,77430.00
4271,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-2011,Firefighters,3850,42.32,37.59,46.75,48.19,88020.00
4272,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-2021,Fire Inspectors and Investigators,154,50.40,47.64,50.19,60.39,104820.00
4273,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-3031,Fish and Game Wardens,19,39.93,36.63,41.46,44.63,83050.00
4274,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-3041,Parking Enforcement Workers,144,,,,,
4275,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-3051,Police and Sheriff's Patrol Officers,4520,48.24,40.75,48.24,51.03,100340.00
4276,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9011,Animal Control Workers,101,30.53,28.48,30.83,37.29,63510.00
4277,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9021,Private Detectives and Investigators,341,35.34,22.28,32.56,49.73,73510.00
4278,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9031,Gambling Surveillance Officers and Gambling Investigators,246,22.26,17.94,22.06,28.05,46300.00
4279,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9032,Security Guards,14394,21.09,17.82,18.83,22.51,43870.00
4280,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9091,Crossing Guards and Flaggers,2143,23.90,17.82,19.05,30.51,49720.00
4281,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",773,16.66,14.30,16.45,18.00,34650.00
4282,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9094,School Bus Monitors,,22.96,17.56,22.49,28.05,47750.00
4283,2022,042660,"Seattle-Tacoma-Bellevue, WA",33-9099,"Protective Service Workers, All Other",1943,23.84,16.48,22.46,28.42,49590.00
4284,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-1011,Chefs and Head Cooks,1814,32.53,25.05,30.48,36.65,67670.00
4285,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,14892,24.25,18.47,23.21,29.46,50430.00
4286,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-2011,"Cooks, Fast Food",5029,16.85,14.95,17.41,18.33,35040.00
4287,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-2012,"Cooks, Institution and Cafeteria",3974,20.88,18.41,20.51,22.95,43440.00
4288,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-2014,"Cooks, Restaurant",14314,20.04,17.87,18.67,22.56,41690.00
4289,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-2015,"Cooks, Short Order",832,18.24,16.49,17.02,20.71,37940.00
4290,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-2021,Food Preparation Workers,8010,18.43,16.96,18.16,18.90,38340.00
4291,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-3011,Bartenders,5543,22.99,15.13,17.84,29.08,47820.00
4292,2022,042660,"Seattle-Tacoma-Bellevue, WA",35-3023,Fast Food and Counter Workers,48178,16.46,14.94,16.33,17.45,34240.00
